Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier
2025-06-18 05:10:41 +0000,Dumbbell Kickbacks, 14,5.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-18 05:10:41 +0000,Dumbbell Kickbacks, 14,5.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-18 05:10:41 +0000,Dumbbell Kickbacks, 14,5.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-18 05:10:41 +0000,Machine Fly, 8,35.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-06-18 05:10:41 +0000,Machine Fly, 12,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-18 05:10:41 +0000,Machine Fly, 12,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-18 05:10:41 +0000,Machine Fly, 11,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-18 05:10:41 +0000,Machine Hip Adductor, 9,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-18 05:10:41 +0000,Machine Hip Adductor, 9,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-18 05:10:41 +0000,Machine Hip Adductor, 9,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-18 05:10:41 +0000,Machine Hip Adductor, 9,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-18 05:10:41 +0000,Machine Hip Abductor, 12,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-18 05:10:41 +0000,Machine Hip Abductor, 12,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-18 05:10:41 +0000,Machine Hip Abductor, 14,73.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-18 05:10:41 +0000,Machine Hip Abductor, 14,73.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-18 05:10:41 +0000,Glute Kickback Machine, 10,64.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-18 05:10:41 +0000,Glute Kickback Machine, 10,64.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-18 05:10:41 +0000,Glute Kickback Machine, 10,64.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-18 05:10:41 +0000,Hammerstrength Incline Chest Press, 8,27.0,0.0,0.0,0.0,0.0,true,, 2.0
2025-06-18 05:10:41 +0000,Hammerstrength Incline Chest Press, 6,41.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-18 05:10:41 +0000,Hammerstrength Incline Chest Press, 5,41.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-18 05:10:41 +0000,Hammerstrength Incline Chest Press, 5,41.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-18 05:10:41 +0000,Hammerstrength Incline Chest Press, 4,41.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-18 05:10:41 +0000,Machine Row, 8,32.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-06-18 05:10:41 +0000,Machine Row, 6,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-18 05:10:41 +0000,Machine Row, 6,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-18 05:10:41 +0000,Machine Row, 6,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-17 13:52:46 +0000,Machine Rear Delt Fly, 15,30.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-06-17 13:52:46 +0000,Machine Rear Delt Fly, 5,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-17 13:52:46 +0000,Machine Rear Delt Fly, 5,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-17 13:52:46 +0000,Machine Rear Delt Fly, 5,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-17 13:52:46 +0000,Machine Rear Delt Fly, 5,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-17 13:52:46 +0000,Machine Rear Delt Fly, 5,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-17 13:52:46 +0000,Machine Rear Delt Fly, 5,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-16 16:03:17 +0000,Machine Rear Delt Fly, 8,25.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-06-16 16:03:17 +0000,Machine Rear Delt Fly, 13,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-16 16:03:17 +0000,Machine Rear Delt Fly, 13,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-16 16:03:17 +0000,Machine Rear Delt Fly, 13,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-16 16:03:17 +0000,Machine Leg Press, 8,73.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-06-16 16:03:17 +0000,Machine Leg Press, 3,109.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-06-16 16:03:17 +0000,Machine Leg Press, 5,118.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-16 16:03:17 +0000,Machine Leg Press, 5,118.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-16 16:03:17 +0000,Machine Leg Press, 5,118.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-16 16:03:17 +0000,Machine Leg Press, 5,118.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-16 16:03:17 +0000,Machine Leg Press, 5,118.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-16 16:03:17 +0000,Glute Kickback Machine, 8,41.0,0.0,0.0,0.0,0.0,true,, 2.0
2025-06-16 16:03:17 +0000,Glute Kickback Machine, 5,64.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-16 16:03:17 +0000,Glute Kickback Machine, 5,64.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-16 16:03:17 +0000,Glute Kickback Machine, 5,64.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-16 16:03:17 +0000,Glute Kickback Machine, 5,64.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-16 16:03:17 +0000,Glute Kickback Machine, 5,64.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-16 16:03:17 +0000,Machine Tricep Dip, 8,27.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-06-16 16:03:17 +0000,Machine Tricep Dip, 5,46.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-16 16:03:17 +0000,Machine Tricep Dip, 5,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-16 16:03:17 +0000,Machine Tricep Dip, 7,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-16 16:03:17 +0000,Machine Tricep Dip, 8,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-16 16:03:17 +0000,Hammerstrength Incline Chest Press, 8,18.0,0.0,0.0,0.0,0.0,true,, 2.0
2025-06-16 16:03:17 +0000,Hammerstrength Incline Chest Press, 5,32.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-16 16:03:17 +0000,Hammerstrength Incline Chest Press, 5,36.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-16 16:03:17 +0000,Hammerstrength Incline Chest Press, 5,41.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-16 16:03:17 +0000,Hammerstrength Incline Chest Press, 5,41.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-16 16:03:17 +0000,Ab Crunch Machine, 12,36.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-16 16:03:17 +0000,Ab Crunch Machine, 12,36.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-16 16:03:17 +0000,Machine Shoulder Press, 8,16.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-06-16 16:03:17 +0000,Machine Shoulder Press, 15,23.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-16 16:03:17 +0000,Machine Shoulder Press, 15,23.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-16 16:03:17 +0000,Machine Shoulder Press, 12,23.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-16 16:03:17 +0000,Lat Pulldown, 8,36.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-06-16 16:03:17 +0000,Lat Pulldown, 5,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-16 16:03:17 +0000,Lat Pulldown, 5,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-16 16:03:17 +0000,Lat Pulldown, 5,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-16 16:03:17 +0000,Lat Pulldown, 5,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-16 16:03:17 +0000,Lat Pulldown, 5,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-15 13:40:39 +0000,Cycling, 0,0.0,7342.0,42444.8984375,0.0,0.0,false,, 0.0
2025-06-14 07:29:11 +0000,Cycling, 0,0.0,4506.0,28856.30078125,0.0,0.0,false,, 0.0
2025-06-11 10:49:39 +0000,Hammerstrength Chest Press, 15,27.0,0.0,0.0,0.0,0.0,true,, 2.0
2025-06-11 10:49:39 +0000,Hammerstrength Chest Press, 10,27.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-11 10:49:39 +0000,Hammerstrength Chest Press, 10,32.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-11 10:49:39 +0000,Hammerstrength Chest Press, 10,36.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-11 10:49:39 +0000,Hammerstrength Chest Press, 10,36.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-11 10:49:39 +0000,Hammerstrength Chest Press, 10,36.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-11 10:49:39 +0000,Lat Pulldown, 8,36.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-06-11 10:49:39 +0000,Lat Pulldown, 8,54.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-11 10:49:39 +0000,Lat Pulldown, 8,54.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-11 10:49:39 +0000,Lat Pulldown, 8,54.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-11 10:49:39 +0000,Lat Pulldown, 8,54.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-11 10:49:39 +0000,Dumbbell Bicep Curl, 8,9.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-11 10:49:39 +0000,Dumbbell Bicep Curl, 8,9.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-11 10:49:39 +0000,Dumbbell Bicep Curl, 8,9.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-11 10:49:39 +0000,Dumbbell Bicep Curl, 8,9.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-10 09:50:00 +0000,Running, 0,0.0,1800.0,5016.60009765625,0.0,0.0,false,, 0.0
2025-06-09 10:05:28 +0000,Running, 0,0.0,1837.0,5209.60009765625,0.0,0.0,false,, 0.0
2025-06-07 16:39:50 +0000,Machine Row, 8,23.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-06-07 16:39:50 +0000,Machine Row, 5,36.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-07 16:39:50 +0000,Machine Row, 5,46.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-07 16:39:50 +0000,Machine Row, 7,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-07 16:39:50 +0000,Machine Row, 7,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-07 16:39:50 +0000,Machine Leg Press, 8,73.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-06-07 16:39:50 +0000,Machine Leg Press, 3,109.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-06-07 16:39:50 +0000,Machine Leg Press, 5,118.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-07 16:39:50 +0000,Machine Leg Press, 5,118.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-07 16:39:50 +0000,Machine Leg Press, 5,118.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-07 16:39:50 +0000,Machine Leg Press, 5,118.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-07 16:39:50 +0000,Machine Leg Press, 5,118.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-07 16:39:50 +0000,Machine Leg Press, 5,118.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-07 16:39:50 +0000,Barbell Curl, 8,17.5,0.0,0.0,0.0,0.0,true,, 1.0
2025-06-07 16:39:50 +0000,Barbell Curl, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-07 16:39:50 +0000,Barbell Curl, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-07 16:39:50 +0000,Barbell Curl, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-07 16:39:50 +0000,Barbell Curl, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-07 16:39:50 +0000,Barbell Curl, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-07 16:39:50 +0000,Barbell Curl, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-07 16:39:50 +0000,Lat Pulldown, 8,41.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-06-07 16:39:50 +0000,Lat Pulldown, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-07 16:39:50 +0000,Lat Pulldown, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-07 16:39:50 +0000,Lat Pulldown, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-07 16:39:50 +0000,Lat Pulldown, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-07 16:39:50 +0000,Lat Pulldown, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-07 16:39:50 +0000,Lat Pulldown, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-07 16:39:50 +0000,Machine Tricep Dip, 8,41.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-06-07 16:39:50 +0000,Machine Tricep Dip, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-07 16:39:50 +0000,Machine Tricep Dip, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-07 16:39:50 +0000,Machine Tricep Dip, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-07 16:39:50 +0000,Machine Tricep Dip, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-07 16:39:50 +0000,Machine Tricep Dip, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-07 16:39:50 +0000,Machine Tricep Dip, 5,64.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-07 16:39:50 +0000,Glute Kickback Machine, 8,41.0,0.0,0.0,0.0,0.0,true,, 2.0
2025-06-07 16:39:50 +0000,Glute Kickback Machine, 8,41.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-07 16:39:50 +0000,Glute Kickback Machine, 8,41.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-07 12:41:18 +0000,Cycling, 0,0.0,4404.0,27684.599609375,0.0,0.0,false,, 0.0
2025-06-07 06:49:41 +0000,Cycling, 0,0.0,4907.0,29671.19921875,0.0,0.0,false,, 0.0
2025-06-06 17:26:30 +0000,Machine Rear Delt Fly, 8,20.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-06-06 17:26:30 +0000,Machine Rear Delt Fly, 8,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-06 17:26:30 +0000,Machine Rear Delt Fly, 8,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-06 17:26:30 +0000,Machine Rear Delt Fly, 8,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-06 17:26:30 +0000,Machine Rear Delt Fly, 8,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-06 17:26:30 +0000,Machine Hip Adductor, 11,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-06 17:26:30 +0000,Machine Hip Adductor, 7,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-06 17:26:30 +0000,Machine Hip Adductor, 7,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-06 17:26:30 +0000,Machine Hip Abductor, 12,68.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-06 17:26:30 +0000,Machine Hip Abductor, 12,73.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-06 17:26:30 +0000,Machine Hip Abductor, 12,73.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-06 17:26:30 +0000,Machine Tricep Dip, 8,36.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-06-06 17:26:30 +0000,Machine Tricep Dip, 8,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-06 17:26:30 +0000,Machine Tricep Dip, 8,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-06 17:26:30 +0000,Machine Tricep Dip, 8,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-06 17:26:30 +0000,Ab Crunch Machine, 12,27.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-06 17:26:30 +0000,Ab Crunch Machine, 12,27.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-06 17:26:30 +0000,Ab Crunch Machine, 12,27.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-06 17:26:30 +0000,Hammerstrength Incline Chest Press, 8,18.0,0.0,0.0,0.0,0.0,true,, 2.0
2025-06-06 17:26:30 +0000,Hammerstrength Incline Chest Press, 8,27.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-06 17:26:30 +0000,Hammerstrength Incline Chest Press, 8,32.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-06 17:26:30 +0000,Hammerstrength Incline Chest Press, 8,36.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-06 17:26:30 +0000,Hammerstrength Incline Chest Press, 7,36.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-06 17:26:30 +0000,Leg Extension, 8,36.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-06-06 17:26:30 +0000,Leg Extension, 8,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-06 17:26:30 +0000,Leg Extension, 8,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-06 17:26:30 +0000,Leg Extension, 8,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-06 17:26:30 +0000,Leg Extension, 8,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-02 17:36:09 +0000,Machine Rear Delt Fly, 8,20.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-06-02 17:36:09 +0000,Machine Rear Delt Fly, 5,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-02 17:36:09 +0000,Machine Rear Delt Fly, 5,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-02 17:36:09 +0000,Machine Rear Delt Fly, 6,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-02 17:36:09 +0000,Machine Rear Delt Fly, 8,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-02 17:36:09 +0000,Glute Kickback Machine, 10,50.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-02 17:36:09 +0000,Glute Kickback Machine, 10,59.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-02 17:36:09 +0000,Glute Kickback Machine, 12,68.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-02 17:36:09 +0000,Glute Kickback Machine, 13,68.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-06-02 17:36:09 +0000,Barbell Curl, 8,17.5,0.0,0.0,0.0,0.0,true,, 1.0
2025-06-02 17:36:09 +0000,Barbell Curl, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-02 17:36:09 +0000,Barbell Curl, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-02 17:36:09 +0000,Barbell Curl, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-02 17:36:09 +0000,Barbell Curl, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-02 17:36:09 +0000,Barbell Curl, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-02 17:36:09 +0000,Machine Fly, 15,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-02 17:36:09 +0000,Machine Fly, 15,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-02 17:36:09 +0000,Machine Fly, 12,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-02 17:36:09 +0000,Machine Fly, 8,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-02 17:36:09 +0000,Ab Crunch Machine, 12,23.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-02 17:36:09 +0000,Ab Crunch Machine, 12,23.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-02 17:36:09 +0000,Ab Crunch Machine, 12,23.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-02 17:36:09 +0000,Ab Crunch Machine, 12,27.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-02 17:36:09 +0000,Machine Shoulder Press, 8,18.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-06-02 17:36:09 +0000,Machine Shoulder Press, 5,32.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-02 17:36:09 +0000,Machine Shoulder Press, 5,32.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-02 17:36:09 +0000,Machine Shoulder Press, 5,32.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-02 17:36:09 +0000,Machine Shoulder Press, 5,32.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-02 17:36:09 +0000,Machine Shoulder Press, 5,32.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-06-01 16:35:01 +0000,Cycling, 0,0.0,4537.0,28726.900390625,0.0,0.0,false,, 0.0
2025-06-01 07:00:21 +0000,Cycling, 0,0.0,5036.0,28705.19921875,0.0,0.0,false,, 0.0
2025-05-29 04:40:43 +0000,Running, 0,0.0,2615.0,5852.39990234375,0.0,0.0,false,, 0.0
2025-05-28 09:42:48 +0000,Leg Extension, 8,36.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-28 09:42:48 +0000,Leg Extension, 10,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-28 09:42:48 +0000,Leg Extension, 10,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-28 09:42:48 +0000,Leg Extension, 10,59.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-28 09:42:48 +0000,Machine Rear Delt Fly, 8,25.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-28 09:42:48 +0000,Machine Rear Delt Fly, 5,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-28 09:42:48 +0000,Machine Rear Delt Fly, 5,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-28 09:42:48 +0000,Machine Rear Delt Fly, 5,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-28 09:42:48 +0000,Machine Rear Delt Fly, 5,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-28 09:42:48 +0000,Machine Rear Delt Fly, 5,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-28 09:42:48 +0000,Machine Rear Delt Fly, 5,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-28 09:42:48 +0000,Machine Leg Press, 8,73.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-28 09:42:48 +0000,Machine Leg Press, 3,109.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-28 09:42:48 +0000,Machine Leg Press, 5,118.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-28 09:42:48 +0000,Machine Leg Press, 5,118.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-28 09:42:48 +0000,Machine Leg Press, 5,118.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-28 09:42:48 +0000,Machine Leg Press, 5,118.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-28 09:42:48 +0000,Machine Leg Press, 5,118.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-28 09:42:48 +0000,Machine Leg Press, 5,118.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-28 09:42:48 +0000,Machine Leg Press, 5,118.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-28 09:42:48 +0000,Barbell Curl, 5,17.5,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-28 09:42:48 +0000,Barbell Curl, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-28 09:42:48 +0000,Barbell Curl, 6,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-28 09:42:48 +0000,Barbell Curl, 8,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-28 09:42:48 +0000,Dumbbell Kickbacks, 13,5.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-28 09:42:48 +0000,Dumbbell Kickbacks, 13,5.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-28 09:42:48 +0000,Dumbbell Kickbacks, 13,5.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-28 09:42:48 +0000,Dumbbell Kickbacks, 13,5.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-28 09:42:48 +0000,Dumbbell Kickbacks, 13,5.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-28 09:42:48 +0000,Dumbbell Kickbacks, 13,5.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-05-28 09:42:48 +0000,Machine Shoulder Press, 8,18.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-28 09:42:48 +0000,Machine Shoulder Press, 15,23.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-28 09:42:48 +0000,Machine Shoulder Press, 15,23.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-28 09:42:48 +0000,Machine Shoulder Press, 12,23.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-27 03:54:21 +0000,Running, 0,0.0,1876.0,5028.2998046875,0.0,0.0,false,, 0.0
2025-05-25 15:01:18 +0000,Barbell Curl, 8,15.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-25 15:01:18 +0000,Barbell Curl, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-25 15:01:18 +0000,Barbell Curl, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-25 15:01:18 +0000,Barbell Curl, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-25 15:01:18 +0000,Barbell Curl, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-25 15:01:18 +0000,Machine Rear Delt Fly, 8,20.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-25 15:01:18 +0000,Machine Rear Delt Fly, 8,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-25 15:01:18 +0000,Machine Rear Delt Fly, 8,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-25 15:01:18 +0000,Machine Rear Delt Fly, 10,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-25 15:01:18 +0000,Machine Rear Delt Fly, 11,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-05-25 15:01:18 +0000,Lat Pulldown, 8,32.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-05-25 15:01:18 +0000,Lat Pulldown, 5,50.0,0.0,0.0,0.0,0.0,false,, 1.0
